41006,Acevedo,ANUALES,ACHIRA,2015,0,0,0
41013,Agrado,ANUALES,ACHIRA,2015,0,0,0
41016,Aipe,ANUALES,ACHIRA,2015,0,0,0
41020,Algeciras,ANUALES,ACHIRA,2015,8,7,"17,5"
41026,Altamira,ANUALES,ACHIRA,2015,0,0,0
41078,Baraya,ANUALES,ACHIRA,2015,0,0,0
41132,Campoalegre,ANUALES,ACHIRA,2015,0,0,0
41206,Colombia,ANUALES,ACHIRA,2015,0,0,0
41244,Elias,ANUALES,ACHIRA,2015,17,17,34
41298,Garzón,ANUALES,ACHIRA,2015,15,13,26
41306,Gigante,ANUALES,ACHIRA,2015,7,7,"12,6"
41319,Guadalupe,ANUALES,ACHIRA,2015,0,0,0
41349,Hobo,ANUALES,ACHIRA,2015,0,0,0
41357,Iquira,ANUALES,ACHIRA,2015,1,1,"2,5"
41359,Isnos,ANUALES,ACHIRA,2015,10,10,20
41378,La Argentina,ANUALES,ACHIRA,2015,0,0,0
41396,La Plata,ANUALES,ACHIRA,2015,10,10,20
41483,Nátaga,ANUALES,ACHIRA,2015,0,0,0
41001,Neiva,ANUALES,ACHIRA,2015,0,0,0
41503,Oporapa,ANUALES,ACHIRA,2015,0,0,0
41518,Paicol,ANUALES,ACHIRA,2015,0,0,0
41524,Palerno,ANUALES,ACHIRA,2015,0,0,0
41530,Palestina,ANUALES,ACHIRA,2015,0,0,0
41548,Pital,ANUALES,ACHIRA,2015,0,0,0
41551,Pitalito,ANUALES,ACHIRA,2015,0,0,0
41615,Rivera,ANUALES,ACHIRA,2015,0,0,0
41660,Saladoblanco,ANUALES,ACHIRA,2015,0,0,0
41668,San Agustin,ANUALES,ACHIRA,2015,25,25,50
41676,Santa Maria,ANUALES,ACHIRA,2015,0,0,0
41770,Suaza,ANUALES,ACHIRA,2015,0,0,0
41791,Tarqui,ANUALES,ACHIRA,2015,0,0,0
41799,Tello ,ANUALES,ACHIRA,2015,0,0,0
41801,Teruel,ANUALES,ACHIRA,2015,0,0,0
41797,Tesalia,ANUALES,ACHIRA,2015,0,0,0
41807,Timaná,ANUALES,ACHIRA,2015,0,0,0
41872,Villavieja,ANUALES,ACHIRA,2015,0,0,0
41885,Yaguará,ANUALES,ACHIRA,2015,0,0,0
41006,Acevedo,ANUALES,ARRACACHA,2015,10,10,80
41013,Agrado,ANUALES,ARRACACHA,2015,0,0,0
41016,Aipe,ANUALES,ARRACACHA,2015,0,0,0
41020,Algeciras,ANUALES,ARRACACHA,2015,47,43,344
41026,Altamira,ANUALES,ARRACACHA,2015,0,0,0
41078,Baraya,ANUALES,ARRACACHA,2015,4,3,24
41132,Campoalegre,ANUALES,ARRACACHA,2015,10,8,64
41206,Colombia,ANUALES,ARRACACHA,2015,0,0,0
41244,Elias,ANUALES,ARRACACHA,2015,2,2,10
41298,Garzón,ANUALES,ARRACACHA,2015,132,85,510
41306,Gigante,ANUALES,ARRACACHA,2015,32,32,176
41319,Guadalupe,ANUALES,ARRACACHA,2015,83,78,546
41349,Hobo,ANUALES,ARRACACHA,2015,4,3,21
41357,Iquira,ANUALES,ARRACACHA,2015,13,8,64
41359,Isnos,ANUALES,ARRACACHA,2015,8,8,48
41378,La Argentina,ANUALES,ARRACACHA,2015,6,5,30
41396,La Plata,ANUALES,ARRACACHA,2015,36,31,124
41483,Nátaga,ANUALES,ARRACACHA,2015,6,6,36
41001,Neiva,ANUALES,ARRACACHA,2015,40,34,204
41503,Oporapa,ANUALES,ARRACACHA,2015,10,10,50
41518,Paicol,ANUALES,ARRACACHA,2015,0,0,0
41524,Palerno,ANUALES,ARRACACHA,2015,6,5,35
41530,Palestina,ANUALES,ARRACACHA,2015,3,3,18
41548,Pital,ANUALES,ARRACACHA,2015,9,9,81
41551,Pitalito,ANUALES,ARRACACHA,2015,30,30,195
41615,Rivera,ANUALES,ARRACACHA,2015,4,3,18
41660,Saladoblanco,ANUALES,ARRACACHA,2015,5,5,35
41668,San Agustin,ANUALES,ARRACACHA,2015,30,30,180
41676,Santa Maria,ANUALES,ARRACACHA,2015,10,8,56
41770,Suaza,ANUALES,ARRACACHA,2015,16,15,105
41791,Tarqui,ANUALES,ARRACACHA,2015,0,0,0
41799,Tello ,ANUALES,ARRACACHA,2015,26,20,120
41801,Teruel,ANUALES,ARRACACHA,2015,5,3,18
41797,Tesalia,ANUALES,ARRACACHA,2015,0,0,0
41807,Timaná,ANUALES,ARRACACHA,2015,4,3,18
41872,Villavieja,ANUALES,ARRACACHA,2015,0,0,0
41885,Yaguará,ANUALES,ARRACACHA,2015,0,0,0
41006,Acevedo,ANUALES,CEBOLLA JUNCA,2015,15,15,150
41013,Agrado,ANUALES,CEBOLLA JUNCA,2015,5,5,55
41016,Aipe,ANUALES,CEBOLLA JUNCA,2015,0,0,0
41020,Algeciras,ANUALES,CEBOLLA JUNCA,2015,30,28,224
41026,Altamira,ANUALES,CEBOLLA JUNCA,2015,0,0,0
41078,Baraya,ANUALES,CEBOLLA JUNCA,2015,3,3,30
41132,Campoalegre,ANUALES,CEBOLLA JUNCA,2015,5,4,32
41206,Colombia,ANUALES,CEBOLLA JUNCA,2015,0,0,0
41244,Elias,ANUALES,CEBOLLA JUNCA,2015,2,2,18
41298,Garzón,ANUALES,CEBOLLA JUNCA,2015,135,130,780
41306,Gigante,ANUALES,CEBOLLA JUNCA,2015,25,25,250
41319,Guadalupe,ANUALES,CEBOLLA JUNCA,2015,16,15,120
41349,Hobo,ANUALES,CEBOLLA JUNCA,2015,0,0,0
41357,Iquira,ANUALES,CEBOLLA JUNCA,2015,17,14,98
41359,Isnos,ANUALES,CEBOLLA JUNCA,2015,5,5,45
41378,La Argentina,ANUALES,CEBOLLA JUNCA,2015,6,5,35
41396,La Plata,ANUALES,CEBOLLA JUNCA,2015,15,10,40
41483,Nátaga,ANUALES,CEBOLLA JUNCA,2015,4,4,16
41001,Neiva,ANUALES,CEBOLLA JUNCA,2015,0,0,0
41503,Oporapa,ANUALES,CEBOLLA JUNCA,2015,2,2,10
41518,Paicol,ANUALES,CEBOLLA JUNCA,2015,0,0,0
41524,Palerno,ANUALES,CEBOLLA JUNCA,2015,0,0,0
41530,Palestina,ANUALES,CEBOLLA JUNCA,2015,3,3,15
41548,Pital,ANUALES,CEBOLLA JUNCA,2015,10,9,90
41551,Pitalito,ANUALES,CEBOLLA JUNCA,2015,10,10,70
41615,Rivera,ANUALES,CEBOLLA JUNCA,2015,0,0,0
41660,Saladoblanco,ANUALES,CEBOLLA JUNCA,2015,1,1,9
41668,San Agustin,ANUALES,CEBOLLA JUNCA,2015,15,11,99
41676,Santa Maria,ANUALES,CEBOLLA JUNCA,2015,0,0,0
41770,Suaza,ANUALES,CEBOLLA JUNCA,2015,12,12,72
41791,Tarqui,ANUALES,CEBOLLA JUNCA,2015,0,0,0
41799,Tello ,ANUALES,CEBOLLA JUNCA,2015,7,6,42
41801,Teruel,ANUALES,CEBOLLA JUNCA,2015,1,1,"5,5"
41797,Tesalia,ANUALES,CEBOLLA JUNCA,2015,0,0,0
41807,Timaná,ANUALES,CEBOLLA JUNCA,2015,4,4,28
41872,Villavieja,ANUALES,CEBOLLA JUNCA,2015,0,0,0
41885,Yaguará,ANUALES,CEBOLLA JUNCA,2015,0,0,0
41006,Acevedo,ANUALES,YUCA,2015,100,100,700
41013,Agrado,ANUALES,YUCA,2015,12,12,72
41016,Aipe,ANUALES,YUCA,2015,50,49,294
41020,Algeciras,ANUALES,YUCA,2015,143,118,"731,6"
41026,Altamira,ANUALES,YUCA,2015,5,4,24
41078,Baraya,ANUALES,YUCA,2015,41,33,198
41132,Campoalegre,ANUALES,YUCA,2015,130,125,625
41206,Colombia,ANUALES,YUCA,2015,150,140,840
41244,Elias,ANUALES,YUCA,2015,30,25,150
41298,Garzón,ANUALES,YUCA,2015,390,380,2280
41306,Gigante,ANUALES,YUCA,2015,198,180,1260
41319,Guadalupe,ANUALES,YUCA,2015,60,50,300
41349,Hobo,ANUALES,YUCA,2015,80,76,456
41357,Iquira,ANUALES,YUCA,2015,87,85,510
41359,Isnos,ANUALES,YUCA,2015,40,32,192
41378,La Argentina,ANUALES,YUCA,2015,20,18,108
41396,La Plata,ANUALES,YUCA,2015,250,230,1150
41483,Nátaga,ANUALES,YUCA,2015,4,4,20
41001,Neiva,ANUALES,YUCA,2015,300,285,1710
41503,Oporapa,ANUALES,YUCA,2015,15,15,90
41518,Paicol,ANUALES,YUCA,2015,20,18,90
41524,Palerno,ANUALES,YUCA,2015,60,55,330
41530,Palestina,ANUALES,YUCA,2015,22,22,110
41548,Pital,ANUALES,YUCA,2015,75,60,420
41551,Pitalito,ANUALES,YUCA,2015,300,300,1500
41615,Rivera,ANUALES,YUCA,2015,16,14,84
41660,Saladoblanco,ANUALES,YUCA,2015,30,30,195
41668,San Agustin,ANUALES,YUCA,2015,100,100,600
41676,Santa Maria,ANUALES,YUCA,2015,130,125,750
41770,Suaza,ANUALES,YUCA,2015,40,32,224
41791,Tarqui,ANUALES,YUCA,2015,28,28,196
41799,Tello ,ANUALES,YUCA,2015,80,75,450
41801,Teruel,ANUALES,YUCA,2015,30,27,135
41797,Tesalia,ANUALES,YUCA,2015,24,18,108
41807,Timaná,ANUALES,YUCA,2015,45,40,260
41872,Villavieja,ANUALES,YUCA,2015,2,2,10
41885,Yaguará,ANUALES,YUCA,2015,0,0,0
41006,Acevedo,ANUALES,ACHIRA,2016,,,
41013,Agrado,ANUALES,ACHIRA,2016,,,
41016,Aipe,ANUALES,ACHIRA,2016,,,
41020,Algeciras,ANUALES,ACHIRA,2016,5,5,"12,5"
41026,Altamira,ANUALES,ACHIRA,2016,,,
41078,Baraya,ANUALES,ACHIRA,2016,,,
41132,Campoalegre,ANUALES,ACHIRA,2016,,,
41206,Colombia,ANUALES,ACHIRA,2016,,,
41244,Elias,ANUALES,ACHIRA,2016,15,15,30
41298,Garzón,ANUALES,ACHIRA,2016,10,10,22
41306,Gigante,ANUALES,ACHIRA,2016,7,7,"12,6"
41319,Guadalupe,ANUALES,ACHIRA,2016,,,0
41349,Hobo,ANUALES,ACHIRA,2016,,,
41357,Iquira,ANUALES,ACHIRA,2016,1,1,"2,5"
41359,Isnos,ANUALES,ACHIRA,2016,11,11,22
41378,La Argentina,ANUALES,ACHIRA,2016,,,
41396,La Plata,ANUALES,ACHIRA,2016,9,9,"19,8"
41483,Nátaga,ANUALES,ACHIRA,2016,,,
41001,Neiva,ANUALES,ACHIRA,2016,,,
41503,Oporapa,ANUALES,ACHIRA,2016,,,
41518,Paicol,ANUALES,ACHIRA,2016,,,
41524,Palerno,ANUALES,ACHIRA,2016,,,
41530,Palestina,ANUALES,ACHIRA,2016,,,
41548,Pital,ANUALES,ACHIRA,2016,,,
41551,Pitalito,ANUALES,ACHIRA,2016,,,
41615,Rivera,ANUALES,ACHIRA,2016,,,
41660,Saladoblanco,ANUALES,ACHIRA,2016,,,
41668,San Agustin,ANUALES,ACHIRA,2016,23,23,"50,6"
41676,Santa Maria,ANUALES,ACHIRA,2016,,,
41770,Suaza,ANUALES,ACHIRA,2016,,,0
41791,Tarqui,ANUALES,ACHIRA,2016,,,0
41799,Tello ,ANUALES,ACHIRA,2016,,,
41801,Teruel,ANUALES,ACHIRA,2016,,,
41797,Tesalia,ANUALES,ACHIRA,2016,,,
41807,Timaná,ANUALES,ACHIRA,2016,,,0
41872,Villavieja,ANUALES,ACHIRA,2016,,,
41885,Yaguará,ANUALES,ACHIRA,2016,,,
41006,Acevedo,ANUALES,ARRACACHA,2016,10,10,80
41013,Agrado,ANUALES,ARRACACHA,2016,,,0
41016,Aipe,ANUALES,ARRACACHA,2016,,,0
41020,Algeciras,ANUALES,ARRACACHA,2016,45,40,320
41026,Altamira,ANUALES,ARRACACHA,2016,,,0
41078,Baraya,ANUALES,ARRACACHA,2016,5,3,24
41132,Campoalegre,ANUALES,ARRACACHA,2016,12,8,64
41206,Colombia,ANUALES,ARRACACHA,2016,10,7,56
41244,Elias,ANUALES,ARRACACHA,2016,3,2,10
41298,Garzón,ANUALES,ARRACACHA,2016,130,110,660
41306,Gigante,ANUALES,ARRACACHA,2016,30,30,165
41319,Guadalupe,ANUALES,ARRACACHA,2016,80,78,546
41349,Hobo,ANUALES,ARRACACHA,2016,3,3,21
41357,Iquira,ANUALES,ARRACACHA,2016,12,8,64
41359,Isnos,ANUALES,ARRACACHA,2016,10,8,48
41378,La Argentina,ANUALES,ARRACACHA,2016,7,5,30
41396,La Plata,ANUALES,ARRACACHA,2016,35,30,120
41483,Nátaga,ANUALES,ARRACACHA,2016,5,5,30
41001,Neiva,ANUALES,ARRACACHA,2016,42,35,210
41503,Oporapa,ANUALES,ARRACACHA,2016,10,9,45
41518,Paicol,ANUALES,ARRACACHA,2016,,,0
41524,Palerno,ANUALES,ARRACACHA,2016,5,5,35
41530,Palestina,ANUALES,ARRACACHA,2016,3,3,18
41548,Pital,ANUALES,ARRACACHA,2016,10,9,81
41551,Pitalito,ANUALES,ARRACACHA,2016,85,62,403
41615,Rivera,ANUALES,ARRACACHA,2016,3,3,18
41660,Saladoblanco,ANUALES,ARRACACHA,2016,5,5,35
41668,San Agustin,ANUALES,ARRACACHA,2016,32,30,180
41676,Santa Maria,ANUALES,ARRACACHA,2016,11,8,56
41770,Suaza,ANUALES,ARRACACHA,2016,17,15,105
41791,Tarqui,ANUALES,ARRACACHA,2016,,,0
41799,Tello ,ANUALES,ARRACACHA,2016,25,20,120
41801,Teruel,ANUALES,ARRACACHA,2016,5,4,24
41797,Tesalia,ANUALES,ARRACACHA,2016,,,0
41807,Timaná,ANUALES,ARRACACHA,2016,5,3,18
41872,Villavieja,ANUALES,ARRACACHA,2016,,,0
41885,Yaguará,ANUALES,ARRACACHA,2016,,,0
41006,Acevedo,ANUALES,CEBOLLA JUNCA,2016,15,15,135
41013,Agrado,ANUALES,CEBOLLA JUNCA,2016,4,4,36
41016,Aipe,ANUALES,CEBOLLA JUNCA,2016,,,0
41020,Algeciras,ANUALES,CEBOLLA JUNCA,2016,25,25,200
41026,Altamira,ANUALES,CEBOLLA JUNCA,2016,,,0
41078,Baraya,ANUALES,CEBOLLA JUNCA,2016,3,3,27
41132,Campoalegre,ANUALES,CEBOLLA JUNCA,2016,4,4,32
41206,Colombia,ANUALES,CEBOLLA JUNCA,2016,,,0
41244,Elias,ANUALES,CEBOLLA JUNCA,2016,3,2,18
41298,Garzón,ANUALES,CEBOLLA JUNCA,2016,130,125,750
41306,Gigante,ANUALES,CEBOLLA JUNCA,2016,22,20,200
41319,Guadalupe,ANUALES,CEBOLLA JUNCA,2016,15,15,120
41349,Hobo,ANUALES,CEBOLLA JUNCA,2016,,,0
41357,Iquira,ANUALES,CEBOLLA JUNCA,2016,12,12,84
41359,Isnos,ANUALES,CEBOLLA JUNCA,2016,6,5,45
41378,La Argentina,ANUALES,CEBOLLA JUNCA,2016,7,5,35
41396,La Plata,ANUALES,CEBOLLA JUNCA,2016,16,14,84
41483,Nátaga,ANUALES,CEBOLLA JUNCA,2016,5,4,22
41001,Neiva,ANUALES,CEBOLLA JUNCA,2016,,,0
41503,Oporapa,ANUALES,CEBOLLA JUNCA,2016,2,2,10
41518,Paicol,ANUALES,CEBOLLA JUNCA,2016,,,0
41524,Palerno,ANUALES,CEBOLLA JUNCA,2016,,,0
41530,Palestina,ANUALES,CEBOLLA JUNCA,2016,3,3,15
41548,Pital,ANUALES,CEBOLLA JUNCA,2016,10,9,90
41551,Pitalito,ANUALES,CEBOLLA JUNCA,2016,15,12,96
41615,Rivera,ANUALES,CEBOLLA JUNCA,2016,,,0
41660,Saladoblanco,ANUALES,CEBOLLA JUNCA,2016,1,1,9
41668,San Agustin,ANUALES,CEBOLLA JUNCA,2016,16,12,108
41676,Santa Maria,ANUALES,CEBOLLA JUNCA,2016,,,0
41770,Suaza,ANUALES,CEBOLLA JUNCA,2016,10,10,60
41791,Tarqui,ANUALES,CEBOLLA JUNCA,2016,,,0
41799,Tello ,ANUALES,CEBOLLA JUNCA,2016,8,6,42
41801,Teruel,ANUALES,CEBOLLA JUNCA,2016,2,2,12
41797,Tesalia,ANUALES,CEBOLLA JUNCA,2016,,,0
41807,Timaná,ANUALES,CEBOLLA JUNCA,2016,4,4,28
41872,Villavieja,ANUALES,CEBOLLA JUNCA,2016,,,0
41885,Yaguará,ANUALES,CEBOLLA JUNCA,2016,,,0
41006,Acevedo,ANUALES,YUCA,2016,110,100,700
41013,Agrado,ANUALES,YUCA,2016,12,12,72
41016,Aipe,ANUALES,YUCA,2016,52,50,300
41020,Algeciras,ANUALES,YUCA,2016,150,140,868
41026,Altamira,ANUALES,YUCA,2016,5,4,24
41078,Baraya,ANUALES,YUCA,2016,45,40,240
41132,Campoalegre,ANUALES,YUCA,2016,125,120,600
41206,Colombia,ANUALES,YUCA,2016,175,145,870
41244,Elias,ANUALES,YUCA,2016,30,25,150
41298,Garzón,ANUALES,YUCA,2016,420,400,2400
41306,Gigante,ANUALES,YUCA,2016,200,180,1260
41319,Guadalupe,ANUALES,YUCA,2016,65,55,330
41349,Hobo,ANUALES,YUCA,2016,80,75,450
41357,Iquira,ANUALES,YUCA,2016,95,90,540
41359,Isnos,ANUALES,YUCA,2016,40,32,192
41378,La Argentina,ANUALES,YUCA,2016,25,20,120
41396,La Plata,ANUALES,YUCA,2016,265,242,1210
41483,Nátaga,ANUALES,YUCA,2016,8,7,35
41001,Neiva,ANUALES,YUCA,2016,320,296,1776
41503,Oporapa,ANUALES,YUCA,2016,15,15,90
41518,Paicol,ANUALES,YUCA,2016,22,20,100
41524,Palerno,ANUALES,YUCA,2016,65,60,360
41530,Palestina,ANUALES,YUCA,2016,22,22,110
41548,Pital,ANUALES,YUCA,2016,75,60,420
41551,Pitalito,ANUALES,YUCA,2016,365,340,1700
41615,Rivera,ANUALES,YUCA,2016,16,14,84
41660,Saladoblanco,ANUALES,YUCA,2016,30,30,195
41668,San Agustin,ANUALES,YUCA,2016,120,100,600
41676,Santa Maria,ANUALES,YUCA,2016,135,125,750
41770,Suaza,ANUALES,YUCA,2016,40,32,224
41791,Tarqui,ANUALES,YUCA,2016,28,28,196
41799,Tello ,ANUALES,YUCA,2016,92,80,480
41801,Teruel,ANUALES,YUCA,2016,30,27,135
41797,Tesalia,ANUALES,YUCA,2016,25,20,120
41807,Timaná,ANUALES,YUCA,2016,40,40,260
41872,Villavieja,ANUALES,YUCA,2016,3,2,10
41885,Yaguará,ANUALES,YUCA,2016,,,
41006,Acevedo,ANUALES,ACHIRA,2014,0,0,
41013,Agrado,ANUALES,ACHIRA,2014,0,0,
41016,Aipe,ANUALES,ACHIRA,2014,0,0,
41020,Algeciras,ANUALES,ACHIRA,2014,7,7,
41026,Altamira,ANUALES,ACHIRA,2014,0,0,
41078,Baraya,ANUALES,ACHIRA,2014,0,0,
41132,Campoalegre,ANUALES,ACHIRA,2014,0,0,
41206,Colombia,ANUALES,ACHIRA,2014,0,0,
41244,Elias,ANUALES,ACHIRA,2014,4,4,
41298,Garzón,ANUALES,ACHIRA,2014,0,0,
41306,Gigante,ANUALES,ACHIRA,2014,8,8,
41319,Guadalupe,ANUALES,ACHIRA,2014,0,0,
41349,Hobo,ANUALES,ACHIRA,2014,0,0,
41357,Iquira,ANUALES,ACHIRA,2014,1,1,
41359,Isnos,ANUALES,ACHIRA,2014,10,10,
41378,La Argentina,ANUALES,ACHIRA,2014,0,0,
41396,La Plata,ANUALES,ACHIRA,2014,11,11,
41483,Nátaga,ANUALES,ACHIRA,2014,0,0,
41001,Neiva,ANUALES,ACHIRA,2014,0,0,
41503,Oporapa,ANUALES,ACHIRA,2014,0,0,
41518,Paicol,ANUALES,ACHIRA,2014,0,0,
41524,Palerno,ANUALES,ACHIRA,2014,0,0,
41530,Palestina,ANUALES,ACHIRA,2014,0,0,
41548,Pital,ANUALES,ACHIRA,2014,0,0,
41551,Pitalito,ANUALES,ACHIRA,2014,0,0,
41615,Rivera,ANUALES,ACHIRA,2014,0,0,
41660,Saladoblanco,ANUALES,ACHIRA,2014,0,0,
41668,San Agustin,ANUALES,ACHIRA,2014,30,30,
41676,Santa Maria,ANUALES,ACHIRA,2014,0,0,
41770,Suaza,ANUALES,ACHIRA,2014,0,0,
41791,Tarqui,ANUALES,ACHIRA,2014,0,0,
41799,Tello ,ANUALES,ACHIRA,2014,0,0,
41801,Teruel,ANUALES,ACHIRA,2014,0,0,
41797,Tesalia,ANUALES,ACHIRA,2014,0,0,
41807,Timaná,ANUALES,ACHIRA,2014,0,0,
41872,Villavieja,ANUALES,ACHIRA,2014,0,0,
41885,Yaguará,ANUALES,ACHIRA,2014,0,0,
41006,Acevedo,ANUALES,ARRACACHA,2014,12,10,
41013,Agrado,ANUALES,ARRACACHA,2014,0,0,
41016,Aipe,ANUALES,ARRACACHA,2014,0,0,
41020,Algeciras,ANUALES,ARRACACHA,2014,25,22,
41026,Altamira,ANUALES,ARRACACHA,2014,0,0,
41078,Baraya,ANUALES,ARRACACHA,2014,4,3,
41132,Campoalegre,ANUALES,ARRACACHA,2014,10,10,
41206,Colombia,ANUALES,ARRACACHA,2014,0,0,
41244,Elias,ANUALES,ARRACACHA,2014,4,3,
41298,Garzón,ANUALES,ARRACACHA,2014,122,110,
41306,Gigante,ANUALES,ARRACACHA,2014,35,30,
41319,Guadalupe,ANUALES,ARRACACHA,2014,75,70,
41349,Hobo,ANUALES,ARRACACHA,2014,4,3,
41357,Iquira,ANUALES,ARRACACHA,2014,14,13,
41359,Isnos,ANUALES,ARRACACHA,2014,8,8,
41378,La Argentina,ANUALES,ARRACACHA,2014,4,2,
41396,La Plata,ANUALES,ARRACACHA,2014,32,30,
41483,Nátaga,ANUALES,ARRACACHA,2014,8,8,
41001,Neiva,ANUALES,ARRACACHA,2014,32,29,
41503,Oporapa,ANUALES,ARRACACHA,2014,5,5,
41518,Paicol,ANUALES,ARRACACHA,2014,0,0,
41524,Palerno,ANUALES,ARRACACHA,2014,6,5,
41530,Palestina,ANUALES,ARRACACHA,2014,4,4,
41548,Pital,ANUALES,ARRACACHA,2014,10,8,
41551,Pitalito,ANUALES,ARRACACHA,2014,45,41,
41615,Rivera,ANUALES,ARRACACHA,2014,4,3,
41660,Saladoblanco,ANUALES,ARRACACHA,2014,10,10,
41668,San Agustin,ANUALES,ARRACACHA,2014,40,38,
41676,Santa Maria,ANUALES,ARRACACHA,2014,10,8,
41770,Suaza,ANUALES,ARRACACHA,2014,16,15,
41791,Tarqui,ANUALES,ARRACACHA,2014,0,0,
41799,Tello ,ANUALES,ARRACACHA,2014,20,20,
41801,Teruel,ANUALES,ARRACACHA,2014,5,3,
41797,Tesalia,ANUALES,ARRACACHA,2014,0,0,
41807,Timaná,ANUALES,ARRACACHA,2014,4,3,
41872,Villavieja,ANUALES,ARRACACHA,2014,0,0,
41885,Yaguará,ANUALES,ARRACACHA,2014,0,0,
41006,Acevedo,ANUALES,CEBOLLA JUNCA,2014,3,3,
41013,Agrado,ANUALES,CEBOLLA JUNCA,2014,0,0,
41016,Aipe,ANUALES,CEBOLLA JUNCA,2014,0,0,
41020,Algeciras,ANUALES,CEBOLLA JUNCA,2014,35,"33,5",
41026,Altamira,ANUALES,CEBOLLA JUNCA,2014,0,0,
41078,Baraya,ANUALES,CEBOLLA JUNCA,2014,3,3,
41132,Campoalegre,ANUALES,CEBOLLA JUNCA,2014,5,5,
41206,Colombia,ANUALES,CEBOLLA JUNCA,2014,0,0,
41244,Elias,ANUALES,CEBOLLA JUNCA,2014,2,2,
41298,Garzón,ANUALES,CEBOLLA JUNCA,2014,145,143,
41306,Gigante,ANUALES,CEBOLLA JUNCA,2014,30,30,
41319,Guadalupe,ANUALES,CEBOLLA JUNCA,2014,17,17,
41349,Hobo,ANUALES,CEBOLLA JUNCA,2014,0,0,
41357,Iquira,ANUALES,CEBOLLA JUNCA,2014,25,25,
41359,Isnos,ANUALES,CEBOLLA JUNCA,2014,2,2,
41378,La Argentina,ANUALES,CEBOLLA JUNCA,2014,0,0,
41396,La Plata,ANUALES,CEBOLLA JUNCA,2014,12,12,
41483,Nátaga,ANUALES,CEBOLLA JUNCA,2014,7,5,
41001,Neiva,ANUALES,CEBOLLA JUNCA,2014,0,0,
41503,Oporapa,ANUALES,CEBOLLA JUNCA,2014,2,2,
41518,Paicol,ANUALES,CEBOLLA JUNCA,2014,0,0,
41524,Palerno,ANUALES,CEBOLLA JUNCA,2014,0,0,
41530,Palestina,ANUALES,CEBOLLA JUNCA,2014,3,3,
41548,Pital,ANUALES,CEBOLLA JUNCA,2014,12,12,
41551,Pitalito,ANUALES,CEBOLLA JUNCA,2014,32,32,
41615,Rivera,ANUALES,CEBOLLA JUNCA,2014,0,0,
41660,Saladoblanco,ANUALES,CEBOLLA JUNCA,2014,1,1,
41668,San Agustin,ANUALES,CEBOLLA JUNCA,2014,12,11,
41676,Santa Maria,ANUALES,CEBOLLA JUNCA,2014,0,0,
41770,Suaza,ANUALES,CEBOLLA JUNCA,2014,14,13,
41791,Tarqui,ANUALES,CEBOLLA JUNCA,2014,0,0,
41799,Tello ,ANUALES,CEBOLLA JUNCA,2014,6,6,
41801,Teruel,ANUALES,CEBOLLA JUNCA,2014,2,2,
41797,Tesalia,ANUALES,CEBOLLA JUNCA,2014,0,0,
41807,Timaná,ANUALES,CEBOLLA JUNCA,2014,5,5,
41872,Villavieja,ANUALES,CEBOLLA JUNCA,2014,0,0,
41885,Yaguará,ANUALES,CEBOLLA JUNCA,2014,0,0,
41006,Acevedo,ANUALES,YUCA,2014,125,125,
41013,Agrado,ANUALES,YUCA,2014,25,23,
41016,Aipe,ANUALES,YUCA,2014,65,61,
41020,Algeciras,ANUALES,YUCA,2014,185,185,
41026,Altamira,ANUALES,YUCA,2014,10,10,
41078,Baraya,ANUALES,YUCA,2014,32,27,
41132,Campoalegre,ANUALES,YUCA,2014,125,125,
41206,Colombia,ANUALES,YUCA,2014,132,130,
41244,Elias,ANUALES,YUCA,2014,26,25,
41298,Garzón,ANUALES,YUCA,2014,387,380,
41306,Gigante,ANUALES,YUCA,2014,186,183,
41319,Guadalupe,ANUALES,YUCA,2014,76,72,
41349,Hobo,ANUALES,YUCA,2014,87,82,
41357,Iquira,ANUALES,YUCA,2014,87,85,
41359,Isnos,ANUALES,YUCA,2014,35,30,
41378,La Argentina,ANUALES,YUCA,2014,20,18,
41396,La Plata,ANUALES,YUCA,2014,278,270,
41483,Nátaga,ANUALES,YUCA,2014,7,7,
41001,Neiva,ANUALES,YUCA,2014,315,300,
41503,Oporapa,ANUALES,YUCA,2014,12,12,
41518,Paicol,ANUALES,YUCA,2014,22,20,
41524,Palerno,ANUALES,YUCA,2014,65,63,
41530,Palestina,ANUALES,YUCA,2014,22,22,
41548,Pital,ANUALES,YUCA,2014,78,67,
41551,Pitalito,ANUALES,YUCA,2014,456,456,
41615,Rivera,ANUALES,YUCA,2014,18,16,
41660,Saladoblanco,ANUALES,YUCA,2014,54,52,
41668,San Agustin,ANUALES,YUCA,2014,125,122,
41676,Santa Maria,ANUALES,YUCA,2014,127,125,
41770,Suaza,ANUALES,YUCA,2014,37,32,
41791,Tarqui,ANUALES,YUCA,2014,35,30,
41799,Tello ,ANUALES,YUCA,2014,65,61,
41801,Teruel,ANUALES,YUCA,2014,27,27,
41797,Tesalia,ANUALES,YUCA,2014,24,22,
41807,Timaná,ANUALES,YUCA,2014,45,40,
41872,Villavieja,ANUALES,YUCA,2014,32,30,
41885,Yaguará,ANUALES,YUCA,2014,0,0,
